date,open,high,low,close,volume
2022-06-18 09:00:00,6.36,6.467,5.403,5.923,12628004.1999999993
2022-06-19 09:00:00,5.923,6.812,5.818,6.604,10918389.0999999996
2022-06-20 09:00:00,6.604,7.29,6.307,6.98,8244803.0999999996
2022-06-21 09:00:00,6.98,7.57,6.746,6.852,8086417.9000000004
2022-06-22 09:00:00,6.852,7.028,6.45,6.616,10185671.9000000004
2022-06-23 09:00:00,6.616,7.095,6.598,6.987,7179501.0999999996
2022-06-24 09:00:00,6.987,7.437,6.933,7.259,6075439.2000000002
2022-06-25 09:00:00,7.259,7.379,6.794,7.262,5365106.9000000004
2022-06-26 09:00:00,7.262,7.493,6.682,6.701,6312896.2999999998
2022-06-27 09:00:00,6.701,6.992,6.395,6.554,6077711.2000000002
2022-06-28 09:00:00,6.554,7.26,6.268,6.311,10858923.6999999993
2022-06-29 09:00:00,6.311,6.485,6.128,6.231,7333112.7999999998
2022-06-30 09:00:00,6.231,6.31,5.87,6.271,8409097
2022-07-01 09:00:00,6.271,6.424,5.92,6.071,8457493.4000000004
2022-07-02 09:00:00,6.071,6.281,5.976,6.219,3983141
2022-07-03 09:00:00,6.219,6.25,6.01,6.216,3564569.3999999999
2022-07-04 09:00:00,6.216,6.454,6.014,6.429,4203835
2022-07-05 09:00:00,6.429,6.556,6.051,6.305,6042124
2022-07-06 09:00:00,6.305,6.421,6.164,6.337,4204006.2000000002
2022-07-07 09:00:00,6.337,6.753,6.306,6.636,5421253.5999999996
2022-07-08 09:00:00,6.636,6.831,6.323,6.35,5052517.9000000004
2022-07-09 09:00:00,6.35,6.584,6.343,6.481,2028598.2
2022-07-10 09:00:00,6.481,6.486,6.096,6.192,2695344.3999999999
2022-07-11 09:00:00,6.192,6.43,5.978,6.04,6198565.5999999996
2022-07-12 09:00:00,6.04,6.237,5.921,5.946,4564344.5999999996
2022-07-13 09:00:00,5.946,6.193,5.687,6.171,8180372.9000000004
2022-07-14 09:00:00,6.171,6.388,5.987,6.269,6075421.0999999996
2022-07-15 09:00:00,6.269,6.466,6.113,6.324,6365234.5
2022-07-16 09:00:00,6.324,6.615,6.132,6.595,5244140.5
2022-07-17 09:00:00,6.595,6.716,6.318,6.341,4305330.9000000004
2022-07-18 09:00:00,6.341,7.15,6.329,7.039,6931211.2000000002
2022-07-19 09:00:00,7.039,7.382,6.727,7.253,8136929.5
2022-07-20 09:00:00,7.253,7.583,6.823,6.868,6475955.5
2022-07-21 09:00:00,6.868,7.054,6.643,6.991,4367777.9000000004
2022-07-22 09:00:00,6.991,7.288,6.738,6.778,4282137.7000000002
2022-07-23 09:00:00,6.778,7.028,6.602,6.848,2693566.2000000002
2022-07-24 09:00:00,6.848,7.249,6.822,7.093,3126655.2000000002
2022-07-25 09:00:00,7.093,7.145,6.401,6.426,3647258.7000000002
2022-07-26 09:00:00,6.426,6.447,6.078,6.343,3679417.3999999999
2022-07-27 09:00:00,6.343,6.865,6.182,6.857,3854153.8999999999
2022-07-28 09:00:00,6.857,7.294,6.676,7.217,3928925.2000000002
2022-07-29 09:00:00,7.217,8.12,7.105,7.88,9269462.5
2022-07-30 09:00:00,7.88,8.216,7.65,7.813,6879830
2022-07-31 09:00:00,7.813,8.087,7.576,7.657,3878186.1000000001
2022-08-01 09:00:00,7.657,7.88,7.408,7.572,3283951.2000000002
2022-08-02 09:00:00,7.572,7.664,7.019,7.172,3523975
2022-08-03 09:00:00,7.172,7.636,7.045,7.277,3269613.2999999998
2022-08-04 09:00:00,7.277,7.535,7.167,7.359,2828167.2000000002
2022-08-05 09:00:00,7.359,7.89,7.347,7.87,3661859.2000000002
2022-08-06 09:00:00,7.87,8.122,7.718,7.791,1839011
2022-08-07 09:00:00,7.791,8.377,7.644,8.34,2308641.8999999999
2022-08-08 09:00:00,8.34,8.781,8.216,8.605,5572028.5
2022-08-09 09:00:00,8.605,8.961,8.27,8.737,7131853.9000000004
2022-08-10 09:00:00,8.737,9.299,8.28,9.051,6743334.7999999998
2022-08-11 09:00:00,9.051,9.224,8.817,8.952,4671745.9000000004
2022-08-12 09:00:00,8.952,9.525,8.777,9.32,6267120.0999999996
2022-08-13 09:00:00,9.32,9.486,9.053,9.144,3070194
2022-08-14 09:00:00,9.144,9.367,8.666,8.761,4046605.2999999998
2022-08-15 09:00:00,8.761,9.057,8.489,8.646,5186194.2999999998
2022-08-16 09:00:00,8.646,8.819,8.365,8.451,3845044.8999999999
2022-08-17 09:00:00,8.451,8.74,7.977,8.053,4298475.9000000004
2022-08-18 09:00:00,8.053,8.239,7.6,7.647,3500650.8999999999
2022-08-19 09:00:00,7.647,7.695,6.812,6.896,7941550.9000000004
2022-08-20 09:00:00,6.896,7.2,6.665,6.898,6175162.0999999996
2022-08-21 09:00:00,6.898,7.166,6.875,7.07,2943144.2999999998
2022-08-22 09:00:00,7.07,7.079,6.675,7.039,3291347.3999999999
2022-08-23 09:00:00,7.039,7.351,6.769,7.232,3137838.7999999998
2022-08-24 09:00:00,7.232,7.371,7.003,7.121,2679872.6000000001
2022-08-25 09:00:00,7.121,7.372,6.995,7.124,2362747.2000000002
2022-08-26 09:00:00,7.124,7.185,6.391,6.5,4701168.2999999998
2022-08-27 09:00:00,6.5,6.612,6.407,6.526,2785604.8999999999
2022-08-28 09:00:00,6.526,6.628,6.221,6.253,2436547
2022-08-29 09:00:00,6.253,6.728,6.191,6.695,2748834.3999999999
2022-08-30 09:00:00,6.695,6.828,6.362,6.554,3408265.2000000002
2022-08-31 09:00:00,6.554,6.894,6.541,6.622,3666470.5
2022-09-01 09:00:00,6.622,6.954,6.438,6.916,3530389.2000000002
2022-09-02 09:00:00,6.916,7.238,6.784,6.92,4712315.2000000002
2022-09-03 09:00:00,6.92,6.961,6.716,6.857,1444756.8
2022-09-04 09:00:00,6.857,7.283,6.788,7.154,4678163.0999999996
2022-09-05 09:00:00,7.154,7.434,7.086,7.366,5787838.7999999998
2022-09-06 09:00:00,7.366,7.561,6.572,6.657,4997339.7999999998
2022-09-07 09:00:00,6.657,7.145,6.574,7.078,4216648.4000000004
2022-09-08 09:00:00,7.078,7.508,6.999,7.401,4895357.4000000004
2022-09-09 09:00:00,7.401,8.108,7.385,7.74,6689560.2000000002
2022-09-10 09:00:00,7.74,8.031,7.614,7.897,3474267.3999999999
2022-09-11 09:00:00,7.897,8.176,7.728,8.025,3057608.3999999999
2022-09-12 09:00:00,8.025,8.298,7.601,7.754,5503688.5
2022-09-13 09:00:00,7.754,7.959,7.014,7.02,5839712.4000000004
2022-09-14 09:00:00,7.02,7.539,6.969,7.445,3801462.7999999998
2022-09-15 09:00:00,7.445,7.598,7.012,7.561,5678214.7999999998
2022-09-16 09:00:00,7.561,7.798,7.417,7.656,5433934.2000000002
2022-09-17 09:00:00,7.656,8.137,7.644,8.087,4280857.7999999998
2022-09-18 09:00:00,8.087,8.135,7.395,7.517,6216494.2000000002
2022-09-19 09:00:00,7.517,7.677,6.996,7.296,7639558.2999999998
2022-09-20 09:00:00,7.296,7.331,6.803,6.88,4592987.4000000004
2022-09-21 09:00:00,6.88,7.315,6.516,6.678,8083634.4000000004
2022-09-22 09:00:00,6.678,7.172,6.636,7.12,3638966
2022-09-23 09:00:00,7.12,7.505,6.956,7.439,7858987
2022-09-24 09:00:00,7.439,7.867,7.368,7.623,6474021.2999999998
2022-09-25 09:00:00,7.623,8.068,7.563,7.863,9803630.3000000007
2022-09-26 09:00:00,7.863,7.957,7.461,7.94,9844868.5
2022-09-27 09:00:00,7.94,8.394,7.64,8.051,12660808.5
2022-09-28 09:00:00,8.051,8.539,7.73,7.794,21647860.1999999993
2022-09-29 09:00:00,7.794,7.943,7.548,7.902,10113685.3000000007
2022-09-30 09:00:00,7.902,7.92,7.492,7.587,6053927.7000000002
2022-10-01 09:00:00,7.587,7.648,7.306,7.394,3731570.7999999998
2022-10-02 09:00:00,7.394,7.542,7.092,7.112,4998588.7000000002
2022-10-03 09:00:00,7.112,7.352,7.014,7.326,6066683.5
2022-10-04 09:00:00,7.326,7.824,7.321,7.715,9020641.5999999996
2022-10-05 09:00:00,7.715,7.937,7.576,7.871,7675941.5
2022-10-06 09:00:00,7.871,7.937,7.593,7.63,4710167
2022-10-07 09:00:00,7.63,7.794,7.463,7.6,5465284.9000000004
2022-10-08 09:00:00,7.6,7.656,7.331,7.454,2532123.1000000001
2022-10-09 09:00:00,7.454,7.653,7.411,7.628,2236978.1000000001
2022-10-10 09:00:00,7.628,7.732,7.318,7.328,4842362.2000000002
2022-10-11 09:00:00,7.328,7.383,7.062,7.131,4382218.4000000004
2022-10-12 09:00:00,7.131,7.271,7.082,7.143,2547730.7999999998
2022-10-13 09:00:00,7.143,7.157,6.28,7.023,9009495.0999999996
2022-10-14 09:00:00,7.023,7.248,6.791,6.887,4410015.2000000002
2022-10-15 09:00:00,6.887,6.983,6.814,6.878,1605022.2
2022-10-16 09:00:00,6.878,7.233,6.87,7.168,2761221
2022-10-17 09:00:00,7.168,7.372,7.062,7.325,3452290
2022-10-18 09:00:00,7.325,7.368,6.961,7.122,3545115.1000000001
2022-10-19 09:00:00,7.122,7.133,6.693,6.769,2954581.5
2022-10-20 09:00:00,6.769,6.914,6.601,6.655,2724859.6000000001
2022-10-21 09:00:00,6.655,6.848,6.442,6.805,3489728.2000000002
2022-10-22 09:00:00,6.805,6.929,6.722,6.864,2209570.3999999999
2022-10-23 09:00:00,6.864,7.084,6.794,7.059,2753118.7000000002
2022-10-24 09:00:00,7.059,7.083,6.787,6.904,2755231.7000000002
2022-10-25 09:00:00,6.904,7.279,6.811,7.061,5360762.2999999998
2022-10-26 09:00:00,7.061,7.289,7.026,7.155,4603016.2000000002
2022-10-27 09:00:00,7.155,7.363,6.85,6.889,4865805.5999999996
2022-10-28 09:00:00,6.889,7.197,6.822,7.106,3411239.3999999999
2022-10-29 09:00:00,7.106,7.654,7.078,7.632,5237838.2000000002
2022-10-30 09:00:00,7.632,7.929,7.48,7.777,6402080.5
2022-10-31 09:00:00,7.777,8.328,7.657,7.848,11258265.9000000004
2022-11-01 09:00:00,7.848,7.917,7.62,7.688,3853571.2999999998
2022-11-02 09:00:00,7.688,7.995,7.337,7.434,10001335.6999999993
2022-11-03 09:00:00,7.434,8.02,7.386,7.716,7613779.5999999996
2022-11-04 09:00:00,7.716,8.897,7.658,8.713,10699992.8000000007
2022-11-05 09:00:00,8.713,9.003,8.566,8.659,6412932
2022-11-06 09:00:00,8.659,8.766,8.092,8.1,5984103.2000000002
2022-11-07 09:00:00,8.1,9.247,7.889,8.955,13053142
2022-11-08 09:00:00,8.955,9.483,6.514,7.703,51005506.3999999985
2022-11-09 09:00:00,7.703,7.889,5.744,6.226,24793397.3000000007
2022-11-10 09:00:00,6.226,7.509,6.083,7.209,15640623
2022-11-11 09:00:00,7.209,7.338,6.507,7.038,8329013.7000000002
2022-11-12 09:00:00,7.038,7.059,6.182,6.288,12332315.3000000007
2022-11-13 09:00:00,6.288,6.548,5.939,6.079,5901319.0999999996
2022-11-14 09:00:00,6.079,6.438,5.693,6.288,7566916.0999999996
2022-11-15 09:00:00,6.288,6.676,6.21,6.418,6065915.2000000002
2022-11-16 09:00:00,6.418,6.56,6.068,6.182,5554652
2022-11-17 09:00:00,6.182,6.349,6.027,6.23,4854214.2000000002
2022-11-18 09:00:00,6.23,6.419,6.068,6.183,4545071.2999999998
2022-11-19 09:00:00,6.183,6.225,5.985,6.149,2781221.7999999998
2022-11-20 09:00:00,6.149,6.253,5.707,5.771,4718736.7000000002
2022-11-21 09:00:00,5.771,5.895,5.53,5.877,6796497
2022-11-22 09:00:00,5.877,6.485,5.833,6.421,10737527.5
2022-11-23 09:00:00,6.421,6.807,6.341,6.701,7405970.4000000004
2022-11-24 09:00:00,6.701,6.985,6.578,6.835,6296709.0999999996
2022-11-25 09:00:00,6.835,6.999,6.658,6.846,5885799
2022-11-26 09:00:00,6.846,7.331,6.818,7.157,10179853.6999999993
2022-11-27 09:00:00,7.157,7.285,6.861,6.903,6271878.0999999996
2022-11-28 09:00:00,6.903,7.364,6.523,7.193,15483223.5
2022-11-29 09:00:00,7.193,7.509,7.11,7.315,10821995.6999999993
2022-11-30 09:00:00,7.315,7.767,7.253,7.669,10519050.1999999993
2022-12-01 09:00:00,7.669,7.817,7.436,7.681,7732065.5
2022-12-02 09:00:00,7.681,7.724,7.481,7.608,6463613.4000000004
2022-12-03 09:00:00,7.608,7.637,7.213,7.237,3973708.2999999998
2022-12-04 09:00:00,7.237,7.463,7.18,7.441,3546798.7000000002
2022-12-05 09:00:00,7.441,7.592,7.155,7.277,5343521.4000000004
2022-12-06 09:00:00,7.277,7.337,6.951,7.133,8005860.5
2022-12-07 09:00:00,7.133,7.156,6.755,6.881,6233286.5
2022-12-08 09:00:00,6.881,7.063,6.773,6.997,3952252.2000000002
2022-12-09 09:00:00,6.997,7.052,6.791,6.861,3444612.8999999999
2022-12-10 09:00:00,6.861,6.918,6.691,6.856,2758392.2999999998
2022-12-11 09:00:00,6.856,6.963,6.613,6.697,3969126.2999999998
2022-12-12 09:00:00,6.697,6.728,6.451,6.699,4633438.4000000004
2022-12-13 09:00:00,6.699,7.042,6.464,6.926,7411657.7000000002
2022-12-14 09:00:00,6.926,6.963,6.687,6.717,5033339.0999999996
2022-12-15 09:00:00,6.717,6.732,6.384,6.454,4193691.2999999998
2022-12-16 09:00:00,6.454,6.542,5.775,5.89,8238457.2999999998
2022-12-17 09:00:00,5.89,6.061,5.788,6.026,3320211.7000000002
2022-12-18 09:00:00,6.026,6.062,5.912,5.946,2938909.5
2022-12-19 09:00:00,5.946,6.063,5.658,5.789,4916930.7000000002
2022-12-20 09:00:00,5.789,6.116,5.752,6.013,5045190.7000000002
2022-12-21 09:00:00,6.013,6.042,5.882,5.989,3809561.7999999998
2022-12-22 09:00:00,5.989,6.038,5.853,6.004,4204709.7999999998
2022-12-23 09:00:00,6.004,6.054,5.921,5.938,3473966.7000000002
2022-12-24 09:00:00,5.938,5.962,5.88,5.916,1586735.3999999999
2022-12-25 09:00:00,5.916,5.994,5.887,5.988,2248094
2022-12-26 09:00:00,5.988,6.044,5.939,6.042,2321899.6000000001
2022-12-27 09:00:00,6.042,6.065,5.838,5.905,3421719.5
2022-12-28 09:00:00,5.905,5.914,5.621,5.674,5011663.9000000004
2022-12-29 09:00:00,5.674,5.728,5.497,5.599,4522867.0999999996
2022-12-30 09:00:00,5.599,5.641,5.402,5.477,4506660.2999999998
2022-12-31 09:00:00,5.477,5.631,5.388,5.573,3227711.1000000001
2023-01-01 09:00:00,5.573,5.639,5.507,5.626,2455856
2023-01-02 09:00:00,5.626,5.76,5.544,5.691,3979540.1000000001
2023-01-03 09:00:00,5.691,5.721,5.563,5.622,5516916.5999999996
2023-01-04 09:00:00,5.622,5.855,5.611,5.809,6831771.2000000002
2023-01-05 09:00:00,5.809,5.819,5.579,5.66,4567180.2000000002
2023-01-06 09:00:00,5.66,5.733,5.513,5.711,5678771.5
2023-01-07 09:00:00,5.711,5.845,5.688,5.828,3513144.1000000001
2023-01-08 09:00:00,5.828,5.97,5.749,5.96,4821504.5999999996
2023-01-09 09:00:00,5.96,6.254,5.928,6.066,8851883.6999999993
2023-01-10 09:00:00,6.066,6.301,5.966,6.162,5752283.2000000002
2023-01-11 09:00:00,6.162,6.3,6.013,6.28,5292028.2000000002
2023-01-12 09:00:00,6.28,6.41,6.024,6.384,8336280.7000000002
2023-01-13 09:00:00,6.384,6.622,6.257,6.605,5004053
2023-01-14 09:00:00,6.605,7.119,6.443,6.86,11080244.6999999993
2023-01-15 09:00:00,6.86,6.934,6.599,6.7,4916521.9000000004
2023-01-16 09:00:00,6.7,6.955,6.414,6.672,9626119.0999999996
2023-01-17 09:00:00,6.672,7.003,6.542,6.809,8743465.1999999993
2023-01-18 09:00:00,6.809,6.989,6.235,6.338,12032812.5
2023-01-19 09:00:00,6.338,6.545,6.312,6.509,4642511.2000000002
2023-01-20 09:00:00,6.509,6.976,6.417,6.948,6777531.7000000002
2023-01-21 09:00:00,6.948,7.119,6.801,6.857,10811647.5999999996
2023-01-22 09:00:00,6.857,7.279,6.782,6.986,9220164.8000000007
2023-01-23 09:00:00,6.986,7.24,6.786,7.017,11583719.1999999993
2023-01-24 09:00:00,7.017,7.205,6.531,6.662,8491599.4000000004
2023-01-25 09:00:00,6.662,7.102,6.505,6.955,6121561.2999999998
2023-01-26 09:00:00,6.955,7.328,6.823,7.173,6847439.2000000002
2023-01-27 09:00:00,7.173,7.502,6.911,7.381,9800393.8000000007
2023-01-28 09:00:00,7.381,7.513,7.121,7.214,4883679.5999999996
2023-01-29 09:00:00,7.214,7.529,7.146,7.375,5549941.9000000004
2023-01-30 09:00:00,7.375,7.442,6.733,6.916,7559856.7000000002
2023-01-31 09:00:00,6.916,7.078,6.852,6.952,3607813.7000000002
2023-02-01 09:00:00,6.952,7.277,6.666,7.212,6029810.9000000004
2023-02-02 09:00:00,7.212,7.496,7.035,7.104,5814957.5
2023-02-03 09:00:00,7.104,7.344,7.015,7.298,3975827.3999999999
2023-02-04 09:00:00,7.298,7.37,7.131,7.244,2861791.2000000002
2023-02-05 09:00:00,7.244,7.258,6.857,6.985,4222341.2000000002
2023-02-06 09:00:00,6.985,7.06,6.763,6.826,3040341.1000000001
2023-02-07 09:00:00,6.826,7.214,6.814,7.2,4114883.1000000001
2023-02-08 09:00:00,7.2,7.307,6.955,7.134,3792956.7999999998
2023-02-09 09:00:00,7.134,7.816,6.807,6.983,24885638.1999999993
2023-02-10 09:00:00,6.983,7.12,6.775,6.89,7495937.9000000004
2023-02-11 09:00:00,6.89,7.033,6.853,7.001,2903847.3999999999
2023-02-12 09:00:00,7.001,7.086,6.653,6.807,3595227
2023-02-13 09:00:00,6.807,6.845,6.415,6.665,6297109.7999999998
2023-02-14 09:00:00,6.665,6.827,6.526,6.805,5374093.4000000004
2023-02-15 09:00:00,6.805,7.313,6.72,7.285,5258112.4000000004
2023-02-16 09:00:00,7.285,7.494,6.997,7.011,11891452.8000000007
2023-02-17 09:00:00,7.011,7.719,6.967,7.655,8551635.3000000007
2023-02-18 09:00:00,7.655,8.257,7.504,7.995,12007569.3000000007
2023-02-19 09:00:00,7.995,8.296,7.82,8.019,10860931.5
2023-02-20 09:00:00,8.019,8.409,7.716,8.017,8409669.8000000007
2023-02-21 09:00:00,8.017,8.08,7.501,7.645,7942698.4000000004
2023-02-22 09:00:00,7.645,7.736,7.301,7.718,7172065.5999999996
2023-02-23 09:00:00,7.718,8.212,7.674,7.938,11232590.0999999996
2023-02-24 09:00:00,7.938,8.15,7.214,7.465,10850261
2023-02-25 09:00:00,7.465,7.49,7.167,7.374,4667938.5
2023-02-26 09:00:00,7.374,7.54,7.296,7.495,2563531.3999999999
2023-02-27 09:00:00,7.495,7.508,7.121,7.276,5205132.0999999996
2023-02-28 09:00:00,7.276,7.422,7.094,7.193,3900959
2023-03-01 09:00:00,7.193,7.546,7.145,7.535,3672640.8999999999
2023-03-02 09:00:00,7.535,7.583,7.161,7.265,3469465.5
2023-03-03 09:00:00,7.265,7.274,6.629,6.955,6818314.9000000004
2023-03-04 09:00:00,6.955,7.007,6.708,6.854,2801379.7000000002
2023-03-05 09:00:00,6.854,7.015,6.805,6.944,2088961.2
2023-03-06 09:00:00,6.944,6.978,6.817,6.85,3007608.7000000002
2023-03-07 09:00:00,6.85,6.971,6.664,6.879,4084146.1000000001
2023-03-08 09:00:00,6.879,6.947,6.487,6.574,4877390.2000000002
2023-03-09 09:00:00,6.574,6.691,5.999,6.155,8012883.0999999996
2023-03-10 09:00:00,6.155,6.261,5.885,6.209,6065433.0999999996
2023-03-11 09:00:00,6.209,6.382,5.915,6.16,4934440.0999999996
2023-03-12 09:00:00,6.16,6.574,6.067,6.55,4540074.5
2023-03-13 09:00:00,6.55,6.883,6.394,6.759,6131843.5999999996
2023-03-14 09:00:00,6.759,7.2,6.607,6.963,8626388.4000000004
2023-03-15 09:00:00,6.963,7.112,6.385,6.544,7222095.2000000002
2023-03-16 09:00:00,6.544,6.677,6.443,6.654,3509939.2999999998
2023-03-17 09:00:00,6.654,7.256,6.597,7.208,5077944.9000000004
2023-03-18 09:00:00,7.208,7.298,6.842,6.921,5509486.7999999998
2023-03-19 09:00:00,6.921,7.283,6.917,7.079,3743075.5
2023-03-20 09:00:00,7.079,7.434,6.909,7.046,8259684.5999999996
2023-03-21 09:00:00,7.046,7.466,6.832,7.373,6601313.9000000004
2023-03-22 09:00:00,7.373,7.715,6.997,7.172,12835939.4000000004
2023-03-23 09:00:00,7.172,7.629,7.085,7.604,6014421.9000000004
2023-03-24 09:00:00,7.604,7.652,7.103,7.189,6640649.9000000004
2023-03-25 09:00:00,7.189,7.252,6.967,7.072,2883681.2000000002
2023-03-26 09:00:00,7.072,7.283,7.044,7.253,2623612.1000000001
2023-03-27 09:00:00,7.253,7.268,6.74,6.868,4809207.9000000004
2023-03-28 09:00:00,6.868,7.041,6.748,6.944,4157409.1000000001
2023-03-29 09:00:00,6.944,7.496,6.923,7.381,6271297.7999999998
2023-03-30 09:00:00,7.381,7.559,7.127,7.227,7555402.2000000002
2023-03-31 09:00:00,7.227,7.672,7.223,7.586,7815458.2000000002
2023-04-01 09:00:00,7.586,7.632,7.42,7.545,3612464.7999999998
2023-04-02 09:00:00,7.545,7.545,7.189,7.25,3726153.7000000002
2023-04-03 09:00:00,7.25,7.438,7.016,7.242,7123837.7999999998
2023-04-04 09:00:00,7.242,7.475,7.2,7.369,6115474.2000000002
2023-04-05 09:00:00,7.369,7.602,7.211,7.319,7213656.7999999998
2023-04-06 09:00:00,7.319,7.331,7.112,7.197,3772953
2023-04-07 09:00:00,7.197,7.305,7.102,7.263,2370943.1000000001
2023-04-08 09:00:00,7.263,7.294,7.075,7.126,2317370.2000000002
2023-04-09 09:00:00,7.126,7.248,7.038,7.201,2353956.2000000002
2023-04-10 09:00:00,7.201,7.364,7.125,7.341,3607843.6000000001
2023-04-11 09:00:00,7.341,7.448,7.276,7.301,3530052.3999999999
2023-04-12 09:00:00,7.301,7.367,7.094,7.227,4860377.2000000002
2023-04-13 09:00:00,7.227,7.547,7.171,7.46,4459672.2000000002
2023-04-14 09:00:00,7.46,7.912,7.459,7.749,11680836.4000000004
2023-04-15 09:00:00,7.749,8.096,7.613,8.01,8058436.5999999996
2023-04-16 09:00:00,8.01,8.209,7.886,8.145,7185742.2000000002
2023-04-17 09:00:00,8.145,8.315,7.855,8.165,15187574.5999999996
2023-04-18 09:00:00,8.165,8.803,8.029,8.582,16831476.3000000007
2023-04-19 09:00:00,8.582,8.61,7.622,7.752,15553073.1999999993
2023-04-20 09:00:00,7.752,7.967,7.459,7.513,8652697.1999999993
2023-04-21 09:00:00,7.513,7.606,6.965,7.109,7837261.4000000004
2023-04-22 09:00:00,7.109,7.239,7.076,7.172,2953809.8999999999
2023-04-23 09:00:00,7.172,7.172,6.864,7.078,4603183.2999999998
2023-04-24 09:00:00,7.078,7.266,6.992,7.065,5153591.2000000002
2023-04-25 09:00:00,7.065,7.295,6.946,7.273,4626298.2999999998
2023-04-26 09:00:00,7.273,7.498,6.693,7,11712601.4000000004
2023-04-27 09:00:00,7,7.23,6.974,7.169,6319991.5
2023-04-28 09:00:00,7.169,7.186,6.942,7.037,3501977
2023-04-29 09:00:00,7.037,7.216,6.993,7.184,2818917.1000000001
2023-04-30 09:00:00,7.184,7.304,7.008,7.021,4307711.4000000004
2023-05-01 09:00:00,7.021,7.082,6.789,6.895,5843660.7000000002
2023-05-02 09:00:00,6.895,7.008,6.796,6.982,2882580.8999999999
2023-05-03 09:00:00,6.982,7.147,6.816,7.125,5666835
2023-05-04 09:00:00,7.125,7.158,6.956,6.993,2116895.5
2023-05-05 09:00:00,6.993,7.273,6.852,7.222,5012609.2000000002
2023-05-06 09:00:00,7.222,7.276,6.863,6.919,3716969.1000000001
2023-05-07 09:00:00,6.919,6.985,6.853,6.905,2490254.2000000002
2023-05-08 09:00:00,6.905,6.909,6.369,6.579,8214801.2000000002
2023-05-09 09:00:00,6.579,6.629,6.449,6.516,1989905.6000000001
2023-05-10 09:00:00,6.516,6.691,6.284,6.585,6554438.5
2023-05-11 09:00:00,6.585,6.587,6.203,6.357,5424136.0999999996
2023-05-12 09:00:00,6.357,6.635,6.22,6.619,5658502.5999999996
2023-05-13 09:00:00,6.619,6.63,6.472,6.487,1301700.8999999999
2023-05-14 09:00:00,6.487,6.609,6.434,6.543,1416522.5
2023-05-15 09:00:00,6.543,6.706,6.447,6.632,3078240.2999999998
2023-05-16 09:00:00,6.632,6.723,6.546,6.656,3655668.6000000001
2023-05-17 09:00:00,6.656,6.802,6.548,6.752,3839648.1000000001
2023-05-18 09:00:00,6.752,6.762,6.426,6.525,3773270.1000000001
2023-05-19 09:00:00,6.525,6.554,6.45,6.506,1875556.3
2023-05-20 09:00:00,6.506,6.542,6.466,6.499,841612.1
2023-05-21 09:00:00,6.499,6.541,6.35,6.427,1892518.1000000001
2023-05-22 09:00:00,6.427,6.604,6.329,6.53,3277663.6000000001
2023-05-23 09:00:00,6.53,6.632,6.473,6.505,2667432.6000000001
2023-05-24 09:00:00,6.505,6.508,6.201,6.316,5189786.4000000004
2023-05-25 09:00:00,6.316,6.344,6.158,6.275,2842018.6000000001
2023-05-26 09:00:00,6.275,6.383,6.233,6.343,2238166.5
2023-05-27 09:00:00,6.343,6.438,6.321,6.435,1437841.8999999999
2023-05-28 09:00:00,6.435,6.659,6.416,6.631,2416908.1000000001
2023-05-29 09:00:00,6.631,6.678,6.526,6.64,2315145.7999999998
2023-05-30 09:00:00,6.64,6.672,6.534,6.611,2042514.2
2023-05-31 09:00:00,6.611,6.635,6.391,6.477,2853381.7999999998
2023-06-01 09:00:00,6.477,6.509,6.313,6.343,2333625.1000000001
2023-06-02 09:00:00,6.343,6.478,6.3,6.447,2511231.8999999999
2023-06-03 09:00:00,6.447,6.455,6.359,6.42,1116668.3
2023-06-04 09:00:00,6.42,6.529,6.393,6.45,1990935.6000000001
2023-06-05 09:00:00,6.45,6.491,5.953,6.052,7036657.7999999998
2023-06-06 09:00:00,6.052,6.31,6.002,6.256,3386402.7000000002
2023-06-07 09:00:00,6.256,6.27,5.826,5.916,3703533.6000000001
2023-06-08 09:00:00,5.916,6.034,5.88,5.991,2212325.2
2023-06-09 09:00:00,5.991,6.08,5.916,5.992,2217652.9
2023-06-10 09:00:00,5.992,6.007,4.667,5.231,13226803.9
2023-06-11 09:00:00,5.231,5.25,5.082,5.172,3097643.4
2023-06-12 09:00:00,5.172,5.198,4.995,5.155,3777731.2
2023-06-13 09:00:00,5.155,5.41,5.107,5.295,4894085.2
2023-06-14 09:00:00,5.295,5.503,5.14,5.245,8663537.8
2023-06-15 09:00:00,5.245,5.424,5.158,5.31,5406702
2023-06-16 09:00:00,5.31,5.395,5.117,5.322,3927963
2023-06-17 09:00:00,5.322,5.394,5.22,5.278,3552662.5
2023-06-18 09:00:00,5.278,5.299,5.082,5.154,4020867.3
2023-06-19 09:00:00,5.154,5.192,4.988,5.132,5622849.1
2023-06-20 09:00:00,5.132,5.28,4.993,5.266,5014404.7
2023-06-21 09:00:00,5.266,5.587,5.243,5.554,5877490.1
2023-06-22 09:00:00,5.554,5.822,5.503,5.556,7094776.1
2023-06-23 09:00:00,5.556,6.155,5.547,6.069,11476814.7
2023-06-24 09:00:00,6.069,6.196,5.913,6.132,5455263.8
2023-06-25 09:00:00,6.132,6.375,6.054,6.153,5571279.7
2023-06-26 09:00:00,6.153,6.26,6.002,6.055,6496358.4
2023-06-27 09:00:00,6.055,6.253,6.043,6.195,4689617.3
2023-06-28 09:00:00,6.195,6.203,5.692,5.811,7766280.2
2023-06-29 09:00:00,5.811,6.183,5.783,5.89,5062803
